index,synflow,time=[s],time_pure=[s]
0,4.9583072297700555e+26,0.5903241634368896,0.5853006839752197
1,8.132589696845653e+46,0.12872076034545898,0.12306928634643555
2,2.361955235314996e+32,0.09900403022766113,0.09409093856811523
3,416816545.80547494,0.028427839279174805,0.027124643325805664
4,5.950488291478372e+34,0.09449458122253418,0.0885000228881836
5,8.58666040170023e+35,0.1170051097869873,0.11141252517700195
6,1.6249907101661722e+46,0.12076067924499512,0.11522674560546875
7,8.441827428924735e+27,0.09298276901245117,0.0883188247680664
8,7.227057647004324e+40,0.08488988876342773,0.08065629005432129
9,415071226.9073453,0.05840778350830078,0.055640459060668945
10,0.0,0.12449216842651367,0.11900615692138672
11,7.641793178502808e+46,0.12543797492980957,0.11916851997375488
12,0.0,0.06507253646850586,0.061511993408203125
13,4.405466579476704e+29,0.11551356315612793,0.1097726821899414
14,3.4486525545624763e+27,0.11974382400512695,0.11414837837219238
15,6305982666346073.0,0.026310443878173828,0.024975299835205078
16,3.75516902489538e+46,0.08678102493286133,0.08262920379638672
17,2.7983701423037298e+35,0.148146390914917,0.14249587059020996
18,1.2808214767910494e+41,0.1160895824432373,0.11044931411743164
19,7.547884015551348e+27,0.10755324363708496,0.10195016860961914
20,7.181397060507909e+27,0.09141206741333008,0.08622503280639648
21,1.524352547664426e+40,0.1190028190612793,0.11352014541625977
22,8.052939568199129e+29,0.08807635307312012,0.0838313102722168
23,6.499476482642851e+34,0.12731075286865234,0.12164735794067383
24,1.0204497216155279e+23,0.05736517906188965,0.05461931228637695
25,416816545.80547494,0.027817726135253906,0.026591062545776367
26,1.0491295830986252e+36,0.13294124603271484,0.12594985961914062
27,5.93811791640449e+25,0.11064791679382324,0.1049962043762207
28,5.268019908859878e+26,0.055739402770996094,0.0529322624206543
29,7.836928853159289e+27,0.06434774398803711,0.061048269271850586
30,3.7290734438301124e+27,0.0561215877532959,0.05341815948486328
31,8.330545444826073e+29,0.09352517127990723,0.08930635452270508
32,7.413798317820461e+40,0.08415603637695312,0.0793006420135498
33,3.4091871605979173e+40,0.1124107837677002,0.10675239562988281
34,4.5079343962150964e+29,0.08948969841003418,0.08434915542602539
35,4.0703070888432296e+29,0.09470891952514648,0.08910560607910156
36,1.4395036690914305e+41,0.11377573013305664,0.10770416259765625
37,1.882625545702529e+26,0.05339336395263672,0.050672054290771484
38,2.4167899055423063e+48,0.1125338077545166,0.10694622993469238
39,1.7197824576478515e+26,0.0852818489074707,0.08121633529663086
40,445794358.4870537,0.08710789680480957,0.08198881149291992
41,1.6657676634269132e+21,0.1165776252746582,0.11091136932373047
42,1.556386945153003e+46,0.11442160606384277,0.10882854461669922
43,1.0691311748756409e+32,0.09556937217712402,0.09036397933959961
44,1.0086463285931946e+23,0.05813169479370117,0.0553584098815918
45,1.5130294821040402e+22,0.056012868881225586,0.05335378646850586
46,6.103744558938535e+34,0.09506511688232422,0.0901939868927002
47,8.091287233875008e+27,0.09119200706481934,0.0860450267791748
48,1.0235742678006948e+23,0.053469181060791016,0.050699472427368164
49,8.180340323540244e+29,0.09295487403869629,0.08718538284301758
50,2.8601328515509607e+48,0.16333365440368652,0.15488886833190918
51,1.5507156814850154e+22,0.09125566482543945,0.08522486686706543
52,7.24889189122109e+44,0.119232177734375,0.1130833625793457
53,4.714859939314105e+17,0.027781963348388672,0.0263826847076416
54,4.330010528173317e+41,0.11429190635681152,0.10846996307373047
55,416816545.80547494,0.027704715728759766,0.026416301727294922
56,3.671215522754908e+44,0.11461544036865234,0.10897207260131836
57,437127573.7387975,0.06618118286132812,0.06284236907958984
58,6346326803510827.0,0.028916120529174805,0.02759861946105957
59,5.425103447264034e+28,0.10790753364562988,0.10226154327392578
60,2.9286429820709466e+34,0.11645150184631348,0.11088871955871582
61,1.7850428026128762e+40,0.09724688529968262,0.09200572967529297
62,1.6854532786593242e+31,0.16532373428344727,0.15974068641662598
63,6.270490908708299e+46,0.1372525691986084,0.13015246391296387
64,1.6001675090298176e+43,0.15837502479553223,0.14997220039367676
65,8.213977596080502e+49,0.16455626487731934,0.15601515769958496
66,439105549.7633391,0.032415151596069336,0.030992507934570312
67,1.4727468836876203e+49,0.16819238662719727,0.15976238250732422
68,4.2429282012654756e+29,0.08780980110168457,0.08177042007446289
69,1.5995286638023897e+46,0.08802628517150879,0.08391642570495605
70,3.653434280843545e+27,0.09081864356994629,0.08597993850708008
71,8.40827817089746e+29,0.08988571166992188,0.08528304100036621
72,415071226.9073453,0.06154751777648926,0.05843091011047363
73,3.2528453541816e+46,0.09389138221740723,0.08862781524658203
74,0.0,0.08447813987731934,0.08030176162719727
75,14323796336272.916,0.061194658279418945,0.05833792686462402
76,9.887513277062453e+22,0.059480905532836914,0.05673050880432129
77,2.0456531250007165e+46,0.12244892120361328,0.11684036254882812
78,3.6722787995363345e+27,0.1331043243408203,0.12606096267700195
79,8.441827428924735e+27,0.0882713794708252,0.08347916603088379
80,1.524352547664426e+40,0.11542153358459473,0.10986495018005371
81,5.248599377664241e+59,0.16817545890808105,0.15978574752807617
82,5.302982092624992e+50,0.15459227561950684,0.14758539199829102
83,1.0176435860641472e+23,0.059549570083618164,0.05628561973571777
84,8.435994238814956e+29,0.09183573722839355,0.08767580986022949
85,9.119686374673301e+41,0.11258244514465332,0.10701823234558105
86,8.420800570683619e+35,0.10429668426513672,0.09876155853271484
87,5.186927015895021e+23,0.058548927307128906,0.05571174621582031
88,5.493393461466439e+25,0.11081218719482422,0.1051788330078125
89,8.357465504329172e+29,0.09132146835327148,0.08704233169555664
90,7.233248404735756e+46,0.13849949836730957,0.1314384937286377
91,3.095515281419646e+34,0.11426472663879395,0.10868406295776367
92,1.7518974002250116e+42,0.1119241714477539,0.10610365867614746
93,8.394653175968307e+27,0.08954977989196777,0.08539104461669922
94,5.967284339877063e+34,0.0814826488494873,0.07737135887145996
95,434452463.1156034,0.03190112113952637,0.03051614761352539
96,7.906199801538899e+27,0.11768031120300293,0.11202573776245117
97,1.7759618881098133e+21,0.05824732780456543,0.05554962158203125
98,5.5392190857723345e+28,0.09615492820739746,0.0899960994720459
99,1.95222135046713e+48,0.11445927619934082,0.10880708694458008
100,4.897330661069931e+34,0.12198305130004883,0.11632609367370605
101,1.4797477052953277e+30,0.14789032936096191,0.14247751235961914
102,2.0705667963503205e+39,0.14034223556518555,0.1333918571472168
103,1.227850126999885e+41,0.11025547981262207,0.10463714599609375
104,0.0,0.08937954902648926,0.0851898193359375
105,0.0,0.03034520149230957,0.029038667678833008
106,437127573.7387975,0.055747032165527344,0.052930593490600586
107,2.05556693898181e+40,0.09167647361755371,0.08736896514892578
108,0.0,0.0602571964263916,0.0575098991394043
109,2.891021844574747e+58,0.1380293369293213,0.13102984428405762
110,1.6407852708559875e+32,0.05974006652832031,0.05685877799987793
111,2.71999236808111e+48,0.14057707786560059,0.13359618186950684
112,1.1739560884196472e+32,0.0901029109954834,0.08529019355773926
113,9.887513277062453e+22,0.05890393257141113,0.056134939193725586
114,7.181397060507909e+27,0.09016251564025879,0.08590388298034668
115,8.505336378114813e+27,0.06034731864929199,0.05751967430114746
116,6.443559117422538e+35,0.11425352096557617,0.10865974426269531
117,6.086008964816281e+50,0.1457076072692871,0.1385481357574463
118,14382194473035.025,0.027870893478393555,0.026509761810302734
119,1.7129862679783048e+40,0.14270234107971191,0.13574886322021484
120,0.0,0.09406566619873047,0.08919596672058105
121,8.95216414034865e+39,0.14351963996887207,0.1364154815673828
122,2.6860415536237344e+35,0.11293339729309082,0.10723757743835449
123,6.241847676069909e+40,0.09768199920654297,0.09297823905944824
124,8.20014570020004e+29,0.09081149101257324,0.08504080772399902
125,5.967288803404499e+25,0.09374165534973145,0.08858346939086914
126,4.9521708254316046e+26,0.09129452705383301,0.08699703216552734
127,1.607201227009243e+21,0.11336612701416016,0.1077418327331543
128,1.5788407215148793e+33,0.11133646965026855,0.10582828521728516
129,4.985150370325443e+46,0.19584393501281738,0.1887342929840088
130,2.733839333948994e+31,0.0911097526550293,0.08518648147583008
131,1.801129472486601e+21,0.08947086334228516,0.08437585830688477
132,8.20014570020004e+29,0.08790826797485352,0.08214521408081055
133,1.6046525007506058e+48,0.11506819725036621,0.1089637279510498
134,2.01276843996824e+35,0.11006951332092285,0.10428261756896973
135,8.597608686882505e+27,0.05925607681274414,0.0565800666809082
136,1.4937635878106372e+47,0.15721392631530762,0.15006017684936523
137,8.086058837859138e+46,0.1220703125,0.11639094352722168
138,7.629368602759378e+50,0.18642091751098633,0.178053617477417
139,2.6450947928344003e+44,0.11302995681762695,0.10674357414245605
140,3.163783899816705e+32,0.10676002502441406,0.10119438171386719
141,1.0697266576913101e+36,0.11038327217102051,0.10478448867797852
142,1.7240283420966027e+40,0.14123034477233887,0.13422036170959473
143,4.2429282012654756e+29,0.08546566963195801,0.08115863800048828
144,2.4809425488274955e+32,0.09272599220275879,0.08844733238220215
145,1.814437979544703e+26,0.09607529640197754,0.09066247940063477
146,1.7340581281840409e+28,0.06059861183166504,0.05772066116333008
147,2.5619474940500497e+59,0.1399683952331543,0.13281631469726562
148,4.3110680087694175e+29,0.11510109901428223,0.1089785099029541
149,1.8281197310806913e+26,0.09195828437805176,0.08615326881408691
150,1.7438685946161295e+26,0.09052252769470215,0.08528780937194824
151,5.1476400366725864e+23,0.05829882621765137,0.05549144744873047
152,6.443559117422538e+35,0.1140439510345459,0.10846614837646484
153,1.558898111471339e+47,0.16061854362487793,0.1522204875946045
154,2.5248868751658337e+39,0.18976330757141113,0.18262529373168945
155,7.200123571324653e+40,0.08560585975646973,0.08130407333374023
156,2.6747311740238386e+32,0.06185317039489746,0.058574676513671875
157,4.6864114540072314e+17,0.031166791915893555,0.029749155044555664
158,2.6347064554501685e+54,0.15123295783996582,0.14405488967895508
159,1.4676065712543306e+22,0.0903923511505127,0.08487224578857422
160,1.7340581281840406e+28,0.06466245651245117,0.06135368347167969
161,8.549633607055594e+27,0.06374192237854004,0.06052708625793457
162,5.2136061141806385e+42,0.14364361763000488,0.13649797439575195
163,1.0204497216155279e+23,0.05437183380126953,0.05162310600280762
164,3.6470181349824796e+48,0.1433272361755371,0.13630247116088867
165,6.618093445672922e+40,0.1368703842163086,0.12990283966064453
166,1.7099848905603185e+21,0.093505859375,0.0881490707397461
167,1.7446764470332607e+26,0.09276151657104492,0.0866537094116211
168,1.332876490738318e+59,0.14980459213256836,0.14136862754821777
169,7.724045817500655e+29,0.09681367874145508,0.09072470664978027
170,1.7016907740990242e+21,0.0929720401763916,0.08876991271972656
171,2.139385664710496e+45,0.20481586456298828,0.19778680801391602
172,0.0,0.030252456665039062,0.028923749923706055
173,3.3736847207643477e+33,0.08983230590820312,0.08499813079833984
174,4.570932792208095e+29,0.09480500221252441,0.09054756164550781
175,1.3423138889737777e+46,0.09830379486083984,0.09264779090881348
176,1.5986998778712287e+22,0.06160759925842285,0.05884051322937012
177,7.439689111230988e+33,0.08866643905639648,0.08441305160522461
178,1.2332522112896297e+37,0.14381814002990723,0.13680362701416016
179,4.372339333175107e+29,0.11088395118713379,0.10504770278930664
180,2.271133062832846e+46,0.14413881301879883,0.1371448040008545
181,1.9659718340325645e+35,0.11153841018676758,0.10595226287841797
182,0.0,0.030336380004882812,0.02898859977722168
183,1.6182955756926943e+28,0.06505441665649414,0.06158733367919922
184,1.5419454744475163e+48,0.11522412300109863,0.10959625244140625
185,6.735480565027943e+39,0.17728376388549805,0.1716926097869873
186,416816545.80547494,0.02867913246154785,0.02743983268737793
187,3.125273110385625e+34,0.09509921073913574,0.0894782543182373
188,8.173628262027077e+40,0.08796358108520508,0.08381199836730957
189,3.7153186414949144e+46,0.09502077102661133,0.08919191360473633
190,7.876699710093761e+29,0.09165143966674805,0.08735775947570801
191,6.846272271954703e+46,0.09631586074829102,0.09129476547241211
192,3.7134476636897394e+46,0.09595441818237305,0.08983683586120605
193,3.182690292454341e+27,0.09329795837402344,0.08742022514343262
194,8.45623353443316e+29,0.09083294868469238,0.08595776557922363
195,7.314871928377658e+27,0.060585975646972656,0.05780529975891113
196,423290318.8498648,0.09302639961242676,0.08817195892333984
197,8.38678359208323e+39,0.08865976333618164,0.08446955680847168
198,1.4595153993367534e+41,0.11457705497741699,0.10803937911987305
199,14515031276902.748,0.02906966209411621,0.027754783630371094
200,1.5936085731796232e+22,0.05978751182556152,0.05685782432556152
201,415071226.9073453,0.057506561279296875,0.05477714538574219
202,6.058025444601628e+50,0.14789462089538574,0.1408085823059082
203,2.3710952793746112e+48,0.23415350914001465,0.22573184967041016
204,1.5788407215148793e+33,0.11211490631103516,0.10656046867370605
205,8.45623353443316e+29,0.08618807792663574,0.08148670196533203
206,8.597608686882505e+27,0.057682037353515625,0.05495023727416992
207,3.366953782119337e+58,0.12503790855407715,0.11923813819885254
208,5.2418694987060406e+23,0.054248809814453125,0.05140423774719238
209,2.3735307536922116e+44,0.11826491355895996,0.11206912994384766
210,437127573.7387975,0.05910992622375488,0.05632209777832031
211,9.062908016810205e+48,0.1414809226989746,0.1344316005706787
212,2.271133062832846e+46,0.1417527198791504,0.13466548919677734
213,4.3656618918948796e+29,0.09463357925415039,0.08899402618408203
214,1.482017730358247e+41,0.11557579040527344,0.10988712310791016
215,439105549.7633391,0.03361248970031738,0.03217267990112305
216,1.578226239154651e+22,0.06393742561340332,0.06062674522399902
217,6.103744558938535e+34,0.09121537208557129,0.08693909645080566
218,7.573257172593906e+29,0.09202837944030762,0.08782553672790527
219,7.896868078005414e+39,0.15593576431274414,0.15170907974243164
220,2.577957617084286e+32,0.09743142127990723,0.09200572967529297
221,8.549633607055594e+27,0.06046605110168457,0.05764460563659668
222,1.7016907740990242e+21,0.09484148025512695,0.09065890312194824
223,434452463.1156034,0.03239178657531738,0.030919313430786133
224,4.187330107067994e+41,0.14569878578186035,0.1386260986328125
225,0.0,0.05993247032165527,0.05714297294616699
226,9.661927999565224e+22,0.05997872352600098,0.056815147399902344
227,7.709843524573006e+46,0.12469601631164551,0.11890721321105957
228,9.398320154648222e+41,0.11242127418518066,0.10610389709472656
229,1.5936085731796232e+22,0.06058239936828613,0.057781219482421875
230,2.848820055986917e+34,0.16820311546325684,0.15977931022644043
231,1.3685713674233067e+30,0.08989691734313965,0.08555126190185547
232,14293703496189.312,0.030132055282592773,0.028776884078979492
233,0.0,0.033087968826293945,0.031714439392089844
234,5.72215601240957e+25,0.12095093727111816,0.11486005783081055
235,2.271133062832846e+46,0.13737726211547852,0.13042426109313965
236,1.607201227009243e+21,0.11655020713806152,0.11097145080566406
237,3.886185546704476e+41,0.118133544921875,0.11252164840698242
238,1.9191731469560228e+48,0.1273193359375,0.12162256240844727
239,4.7188792293511123e+17,0.028502702713012695,0.027097463607788086
240,14515031276902.748,0.02899646759033203,0.02770709991455078
241,1.4867500374436552e+34,0.14012527465820312,0.13298988342285156
242,8.69685724398638e+41,0.13942670822143555,0.1322927474975586
243,415071226.9073453,0.05336260795593262,0.05062222480773926
244,6.772819619626265e+58,0.1407146453857422,0.1336658000946045
245,1.3822922562324705e+30,0.08885502815246582,0.08449196815490723
246,9.65161963405929e+41,0.11326885223388672,0.10762143135070801
247,1.0156565840964945e+23,0.056119441986083984,0.05327439308166504
248,8.104913716361179e+39,0.1196126937866211,0.11379528045654297
249,1.524352547664426e+40,0.11607956886291504,0.11032795906066895
250,1.5995286638023897e+46,0.09440445899963379,0.08940553665161133
251,2.3040259594176922e+32,0.06326079368591309,0.05987429618835449
252,6.499077476438956e+40,0.11823272705078125,0.11204957962036133
253,2.9286429820709466e+34,0.11720013618469238,0.1109304428100586
254,5.967288803404499e+25,0.08711743354797363,0.0829157829284668
255,9.681305659625845e+39,0.08434939384460449,0.08002638816833496
256,4.92928339197981e+42,0.11768126487731934,0.11197924613952637
257,1.575534615591552e+32,0.09319376945495605,0.08881115913391113
258,1.5995286638023897e+46,0.09113121032714844,0.0867316722869873
259,1.5043641362956922e+22,0.09113073348999023,0.08606147766113281
260,5.268019908859878e+26,0.061719417572021484,0.058457136154174805
261,3.3191865689293915e+58,0.15105628967285156,0.14402151107788086
262,7.190993366064519e+27,0.06166553497314453,0.058808326721191406
263,3.5835056667266836e+27,0.12151169776916504,0.11587119102478027
264,2.4916142030163718e+41,0.1534559726715088,0.14627504348754883
265,2.5195859732327587e+59,0.13967466354370117,0.13259530067443848
266,5.510100106021868e+40,0.08800578117370605,0.08372950553894043
267,1.5807525463924312e+42,0.1117091178894043,0.10595941543579102
268,8.255845637702025e+41,0.15103960037231445,0.1439042091369629
269,3.582256635591081e+27,0.11604118347167969,0.11037731170654297
270,7.415631839536596e+27,0.08568239212036133,0.08132743835449219
271,1.728483166253943e+28,0.06122136116027832,0.058300018310546875
272,8.549633607055594e+27,0.06484436988830566,0.06153440475463867
273,1.0488778464093378e+32,0.12650394439697266,0.12061572074890137
