index,naswot,time=[s],time_pure=[s]
0,735.5391845703125,0.5768537521362305,0.5722165107727051
1,779.4930419921875,0.04587244987487793,0.04010272026062012
2,729.3597412109375,0.03366804122924805,0.029252290725708008
3,617.1541951497396,0.01136469841003418,0.010067462921142578
4,746.3750406901041,0.029121875762939453,0.02494502067565918
5,776.0583292643229,0.041734933853149414,0.03594350814819336
6,754.0050862630209,0.04368281364440918,0.038004159927368164
7,719.5547078450521,0.032378435134887695,0.028116941452026367
8,755.0768025716146,0.03136110305786133,0.027138233184814453
9,618.5481770833334,0.022765636444091797,0.01996588706970215
10,626.0446370442709,0.04338407516479492,0.03775620460510254
11,783.1051432291666,0.04638314247131348,0.04066753387451172
12,-inf,0.0229337215423584,0.020148038864135742
13,758.2353312174479,0.04172158241271973,0.0359654426574707
14,784.957275390625,0.04286313056945801,0.03721451759338379
15,593.7184855143229,0.011249303817749023,0.009917020797729492
16,756.6544392903646,0.031938791275024414,0.0277554988861084
17,769.7997639973959,0.03954458236694336,0.03388500213623047
18,771.2083740234375,0.042348384857177734,0.036652326583862305
19,768.6914672851562,0.04266810417175293,0.036977529525756836
20,712.8080240885416,0.03266024589538574,0.028432130813598633
21,787.0964152018229,0.04544687271118164,0.03977227210998535
22,746.2556966145834,0.03221440315246582,0.027921199798583984
23,768.2315877278646,0.043385982513427734,0.03770041465759277
24,699.8616333007812,0.020502090454101562,0.017756938934326172
25,617.1541951497396,0.01075434684753418,0.009522676467895508
26,802.935546875,0.049432992935180664,0.042320966720581055
27,781.901611328125,0.039559125900268555,0.03392457962036133
28,704.1090494791666,0.020485401153564453,0.017691612243652344
29,705.7936401367188,0.02330493927001953,0.020406246185302734
30,725.0691935221354,0.022089481353759766,0.019344806671142578
31,750.249267578125,0.03384280204772949,0.029534578323364258
32,757.6598307291666,0.030841350555419922,0.026651859283447266
33,785.4334309895834,0.042102813720703125,0.03639841079711914
34,760.1779378255209,0.03171896934509277,0.027472257614135742
35,759.6924438476562,0.03183460235595703,0.027617216110229492
36,770.5739339192709,0.042430877685546875,0.03670024871826172
37,716.6868082682291,0.020340442657470703,0.017583847045898438
38,785.79541015625,0.042885780334472656,0.03711843490600586
39,754.6647135416666,0.029339075088500977,0.025177001953125
40,604.7931111653646,0.03172159194946289,0.02750086784362793
41,783.1588541666666,0.04362368583679199,0.037980079650878906
42,759.9896036783854,0.05110287666320801,0.04534435272216797
