index,logsynflow,time=[s]
68,1229097.3458399118,0.09299492835998535
69,2901155.257983953,0.10923337936401367
70,1089295.0933087377,0.10819506645202637
71,1244721.353954056,0.09811139106750488
72,100970.67017938998,0.06369256973266602
73,2921469.050583951,0.114654541015625
74,293112.72007131396,0.09564828872680664
75,262830.8961320625,0.11742281913757324
76,359320.63629407744,0.06319808959960938
77,3315540.3545942083,0.13358759880065918
78,1089882.7892486893,0.14871644973754883
79,984988.7209370096,0.09163117408752441
80,2095554.9584664814,0.12196850776672363
81,7585986.534722418,0.21601057052612305
82,5943072.1600569645,0.19363689422607422
83,359563.13609336835,0.06505584716796875
84,1244753.7519856326,0.09484553337097168
85,2196174.637317496,0.12218523025512695
86,1818499.4096227568,0.11937332153320312
87,373443.29143567773,0.06544685363769531
88,677398.9521592563,0.16427230834960938
89,1244623.1781146748,0.09496116638183594
90,2047676.8081907274,0.14801859855651855
91,1158296.7800270598,0.1225583553314209
92,2211530.243453435,0.12246131896972656
93,1102561.0392655835,0.11228346824645996
94,880330.5996634675,0.08957242965698242
95,42174.39712129248,0.04126691818237305
96,1161644.9735391347,0.13694310188293457
97,324844.1568674649,0.06562638282775879
98,703754.2813614147,0.0914468765258789
99,3468000.124302341,0.132554292678833
100,2948898.9517996996,0.15144586563110352
101,1254039.8347147603,0.14081692695617676
102,2342037.1746463263,0.14739489555358887
103,2849208.65636152,0.1351935863494873
104,175490.37958649476,0.09559464454650879
105,57709.55432922695,0.04155373573303223
106,101131.89796680002,0.07005620002746582
107,1758496.9151857856,0.09841799736022949
108,116624.7251690292,0.06920027732849121
109,4783602.558720428,0.1564342975616455
110,1096627.9055524713,0.07134842872619629
111,3898957.3432801403,0.15701699256896973
112,1891331.8900040698,0.10916757583618164
113,359320.63629407744,0.06406903266906738
114,1100929.5312310036,0.11382699012756348
115,927686.4137583781,0.06995534896850586
116,1811651.3451492647,0.12388205528259277
117,5028182.007129409,0.22927331924438477
118,85598.27922421857,0.03818202018737793
119,2272703.289443548,0.1546792984008789
120,411238.8093051606,0.11496424674987793
121,1980010.2539626493,0.1583092212677002
122,1195192.7437572777,0.12296247482299805
123,1785052.48095693,0.09977197647094727
124,1242088.2284546143,0.09201192855834961
125,617371.9056881146,0.0923469066619873
126,644759.8541334241,0.09654116630554199
127,560624.9708605083,0.12136983871459961
128,2242006.005349346,0.13164782524108887
129,4562877.734410018,0.2298448085784912
130,1311437.655068356,0.09481406211853027
131,501964.5703122529,0.0990440845489502
132,1242088.2284546143,0.0923759937286377
133,3462168.8343234137,0.13759493827819824
134,1190151.1357183354,0.12418222427368164
135,927783.2270168102,0.06734919548034668
136,5437898.059079554,0.20038437843322754
137,4177355.769264914,0.15562152862548828
138,7300059.075845498,0.24560952186584473
139,3122433.3662331398,0.13651132583618164
140,1633056.3434759472,0.11894655227661133
141,1218532.269137702,0.1734006404876709
142,2272395.968146671,0.15637445449829102
143,1229097.3458399118,0.0966041088104248
144,1912907.8181102707,0.11495757102966309
145,631833.0370678928,0.09572172164916992
146,939453.5886789146,0.07360625267028809
147,5952590.711104379,0.17868423461914062
148,1290953.5010138808,0.1201162338256836
149,631761.0366299226,0.09371781349182129
150,631423.2871778244,0.0956270694732666
151,373392.0411960554,0.0635225772857666
152,1811651.3451492647,0.12182855606079102
153,4206126.300822425,0.18262004852294922
154,2347373.967538979,0.20614027976989746
155,1787806.5021156166,0.09775328636169434
156,1104084.7871537488,0.07020187377929688
157,129037.85991456942,0.03859376907348633
158,4403508.700710592,0.157304048538208
159,519179.05741413875,0.09445834159851074
160,939453.5886789146,0.0723409652709961
161,927733.1615660754,0.07163882255554199
162,3333754.366212593,0.15894269943237305
163,359563.5589791027,0.06467103958129883
164,4757951.126052472,0.17597174644470215
165,2887702.3378491844,0.15399646759033203
166,383510.8201971269,0.09060525894165039
167,631414.470868519,0.0923757553100586
168,5387143.702592561,0.23472142219543457
169,1241377.8422787152,0.1008138656616211
170,382995.512643452,0.0982198715209961
171,4361883.096023192,0.17963099479675293
172,57709.55432922695,0.039630889892578125
173,843359.3286305758,0.0940403938293457
174,1232310.573704443,0.09912705421447754
175,2897597.822956911,0.11128950119018555
176,343639.35531861737,0.06604862213134766
177,853693.7443336692,0.09598827362060547
178,2193903.991514784,0.15363693237304688
179,1409630.2340400144,0.13251399993896484
180,3494670.239339869,0.1766490936279297
181,1189980.8562870326,0.11897730827331543
182,57709.55432922695,0.04204964637756348
183,938720.65310267,0.13043689727783203
184,3460926.581308764,0.13560795783996582
185,1914195.0509541223,0.13302826881408691
186,42013.51933944523,0.036887168884277344
187,871718.0264938223,0.09505963325500488
188,1789510.659459708,0.09320473670959473
189,2924652.7439108253,0.11281275749206543
190,1241603.5997986344,0.10031652450561523
191,2942946.853521193,0.11423850059509277
192,2924644.9500109046,0.11084818840026855
193,968820.2818557768,0.09802865982055664
194,1244782.7130717628,0.0928046703338623
195,926098.9984585213,0.07219147682189941
196,278026.59632637916,0.09594917297363281
197,1740196.5536119516,0.09648609161376953
198,2153798.5647817175,0.12417173385620117
199,85584.60873018041,0.09540319442749023
200,343638.3221698831,0.07207846641540527
201,100970.67017938998,0.06586289405822754
202,5027946.807084729,0.1760265827178955
203,5179124.296616296,0.20103979110717773
204,2242006.005349346,0.13185620307922363
205,1244782.7130717628,0.09244585037231445
206,927783.2270168102,0.06752753257751465
207,4281176.567317694,0.13515353202819824
208,373581.3785005683,0.0641939640045166
209,2351341.304935438,0.12289047241210938
210,219485.77018273974,0.06964969635009766
211,3941731.4111199304,0.15793228149414062
212,3494670.239339869,0.1789720058441162
213,1229429.164112334,0.15630602836608887
214,2855077.5405726437,0.13342046737670898
215,42175.608030074356,0.04234886169433594
216,343639.492068606,0.06575489044189453
217,2076784.1113036887,0.1131591796875
218,1243426.2726246305,0.09399175643920898
219,1735821.9488303717,0.09582328796386719
220,1913613.9762193381,0.1126856803894043
221,927733.1615660754,0.07066512107849121
222,500617.8531282712,0.09832143783569336
223,42174.39712129248,0.042913198471069336
224,3958743.8939972506,0.17732572555541992
225,234978.59738496892,0.06965947151184082
226,359235.99247348803,0.05976605415344238
227,4175524.523459626,0.1563112735748291
228,2197141.60651211,0.12317776679992676
229,343638.3221698831,0.07124137878417969
230,1391730.5523727224,0.23492074012756348
231,1255391.6843699415,0.09763526916503906
232,85607.85720649145,0.037964820861816406
233,57709.55432922695,0.04039788246154785
234,794820.3488577673,0.12343740463256836
235,3494670.239339869,0.1762375831604004
236,560738.6893987539,0.12467336654663086
237,2890930.8108333927,0.13404250144958496
238,3466878.00457686,0.13620638847351074
239,129034.68757777056,0.03654217720031738
240,85584.60873018041,0.03534340858459473
241,2595543.37731787,0.15746378898620605
242,3274920.986786604,0.15603256225585938
243,100970.67017938998,0.06480121612548828
244,4830928.208307304,0.2248849868774414
245,1253214.3489410945,0.09774470329284668
246,2196641.12665505,0.12633323669433594
247,359561.5599507186,0.06824350357055664
248,1799248.9218601,0.12079000473022461
249,2095554.9584664814,0.1261732578277588
250,2901155.257983953,0.11152482032775879
251,1102363.914367034,0.07436800003051758
252,2830014.8168838634,0.13280439376831055
253,1157640.537865979,0.12046694755554199
254,617371.9056881146,0.09273052215576172
255,1743157.0046602201,0.0977327823638916
256,2240763.27222959,0.12043976783752441
257,1900550.3604378973,0.11609983444213867
258,2901155.257983953,0.17311906814575195
259,519270.28096140455,0.0967400074005127
260,431362.986807924,0.06384658813476562
261,5821206.458325881,0.17963862419128418
262,925625.3533360293,0.07457351684570312
263,1149328.294593229,0.1351025104522705
264,3226728.9438667702,0.15961861610412598
265,5950797.76128792,0.17978382110595703
266,1782509.1765321575,0.10251188278198242
267,2208942.2351295757,0.12526345252990723
268,3987239.880268769,0.1824493408203125
269,1031496.3500140024,0.1263434886932373
270,982218.4154997271,0.17023825645446777
271,939419.4732121438,0.07384657859802246
272,927733.1615660754,0.07208085060119629
273,2068468.2901636388,0.1556260585784912
274,6360224.739318698,0.20124244689941406
275,395648.9368111983,0.11205124855041504
276,1734951.1738531534,0.09959673881530762
277,3960471.454251468,0.17947077751159668
278,219324.5423953297,0.07076048851013184
279,2252842.8330153124,0.134812593460083
280,144455.43841117717,0.06635594367980957
281,1990645.7171056897,0.15825247764587402
282,2924657.1607815376,0.11516022682189941
283,2119516.7739839074,0.11729192733764648
284,324844.1568674649,0.13332128524780273
285,2097258.9626062023,0.11932039260864258
286,1914469.914532672,0.11380696296691895
287,1466206.0934936933,0.15721368789672852
288,2942910.324609514,0.1131441593170166
289,2893935.286757789,0.1364583969116211
290,1743157.0046602201,0.09842967987060547
291,1759627.2433160197,0.09185457229614258
292,2100720.143079014,0.1301283836364746
293,5651117.449020684,0.20375609397888184
294,914481.3887665804,0.07487297058105469
295,3080973.182364671,0.15115690231323242
296,401556.7169293196,0.0939018726348877
297,129038.62443023513,0.04130053520202637
298,853693.5824223738,0.09243083000183105
299,1279694.0645265812,0.22344517707824707
300,848627.5330957131,0.09411096572875977
301,4778037.599439339,0.17920517921447754
302,359559.905024289,0.06746888160705566
303,924751.3414894398,0.12126326560974121
304,913455.1254639147,0.07048940658569336
305,85598.27922421857,0.03799843788146973
306,262830.8961320625,0.07270145416259766
307,4205666.742537382,0.15568804740905762
308,1232128.173639125,0.09805417060852051
309,616946.2658227067,0.09319424629211426
310,2807204.6001331485,0.15524601936340332
311,1759606.7248359742,0.09645652770996094
312,1314154.810468074,0.09815692901611328
313,42175.608030074356,0.04075145721435547
314,1952360.0479105643,0.13281488418579102
315,1747510.1386539072,0.17061901092529297
316,2195963.178724554,0.15597081184387207
317,1256705.9608049032,0.09269952774047852
318,2830363.561938945,0.13568687438964844
319,431362.986807924,0.06485676765441895
320,972662.2922279368,0.15892314910888672
321,401556.7169293196,0.09015679359436035
322,3317156.779688099,0.1352529525756836
323,382995.512643452,0.09642505645751953
324,854169.1161001176,0.0971381664276123
325,2896157.7296348647,0.11198854446411133
326,2955946.332977886,0.14962553977966309
327,937861.9821169669,0.1205897331237793
328,1229611.9603860981,0.09307622909545898
329,853518.5959996787,0.1508166790008545
330,1787582.493126884,0.17254137992858887
331,359563.5589791027,0.06489086151123047
332,262809.3106271169,0.07320547103881836
333,1784305.1998846203,0.09590721130371094
334,101131.89796680002,0.06741976737976074
335,1561739.6779392892,0.12390637397766113
336,1161802.8433451012,0.13561129570007324
337,1755292.4032268461,0.09359955787658691
338,876000.8164474437,0.08971118927001953
339,3118105.3470681882,0.13677978515625
340,1414251.0683760352,0.0964210033416748
341,343636.16332685057,0.0714871883392334
342,343401.8733291519,0.0672612190246582
343,343638.3221698832,0.07075047492980957
344,3079527.8891348336,0.15091919898986816
345,111001.51040830159,0.036591529846191406
346,500617.8531282712,0.09731769561767578
347,794391.6013907469,0.1993114948272705
348,520563.97366409464,0.09846925735473633
349,940267.8265445028,0.07178020477294922
350,2827388.6592411217,0.1363060474395752
351,2457724.9746387224,0.15071773529052734
352,3317581.853557311,0.1364154815673828
353,144315.79612869883,0.06425261497497559
354,422216.51591356494,0.05938005447387695
355,1735821.9488303717,0.09316706657409668
356,3338324.5040712547,0.1349029541015625
357,1253584.221723457,0.09568214416503906
358,1950465.989786268,0.13201403617858887
359,401647.94047658524,0.09377241134643555
360,3230029.672699768,0.15477895736694336
361,5185736.6242290875,0.27263307571411133
362,2898881.553792016,0.1588118076324463
363,940225.694301414,0.07335472106933594
364,144455.43841117717,0.06339049339294434
365,111008.09858200267,0.03812074661254883
366,1030478.343899678,0.12761378288269043
367,2827329.849704638,0.13635659217834473
368,1195786.3422027482,0.12155914306640625
369,2921474.740606135,0.11530232429504395
370,2237085.101090003,0.11944723129272461
371,927733.1615660754,0.07230186462402344
372,2154016.065765737,0.11762714385986328
373,1884328.1499921242,0.11675834655761719
374,6478338.710030797,0.20223617553710938
375,343311.17824655253,0.1434617042541504
376,4271183.051713261,0.13208413124084473
377,2070251.2690920439,0.1546931266784668
378,7429735.156086904,0.21730279922485352
379,631831.8006040455,0.09926772117614746
380,971672.7528239187,0.09204912185668945
381,3530207.8662774735,0.15773653984069824
382,2826359.375881991,0.13625645637512207
383,1888674.4100459812,0.11464786529541016
384,1409630.2340400144,0.13510870933532715
385,3315540.3545942083,0.13668322563171387
386,1736584.3282399501,0.09850001335144043
387,85444.28656279827,0.1153104305267334
388,1290953.5010138808,0.1228187084197998
389,2557612.9202455166,0.15135717391967773
390,42175.608030074356,0.03743410110473633
391,4059253.413503656,0.19856691360473633
392,1292632.8283225999,0.12071704864501953
393,1241638.4468491708,0.0960536003112793
394,1100391.518996253,0.1159510612487793
395,579331.8160871984,0.12013101577758789
396,144468.97690177977,0.06725668907165527
397,1819292.3864563743,0.11984753608703613
398,2522537.0992636904,0.14821839332580566
399,1291229.985158214,0.12349438667297363
400,1889641.4004344605,0.1133124828338623
401,1256705.9608049032,0.1755812168121338
402,1900179.2398915628,0.15270423889160156
403,1229611.9603860981,0.09493827819824219
404,1149387.5711954823,0.13508296012878418
405,924885.2448569852,0.122344970703125
406,1784457.8740523886,0.09602952003479004
407,42175.608030074356,0.0401308536529541
408,343639.35531861737,0.06692957878112793
409,795623.9137275614,0.12816691398620605
410,2097258.9626062023,0.12339997291564941
411,3060686.8993443283,0.2033824920654297
412,3315402.54758187,0.17699790000915527
413,2859772.9309139326,0.1598343849182129
414,843359.3286305758,0.09420132637023926
415,1759480.1368099712,0.10099911689758301
416,1289525.692505244,0.12211728096008301
417,278188.1850454391,0.1803131103515625
418,3323994.733837558,0.14975452423095703
419,219324.5423953297,0.07028746604919434
420,644683.277791317,0.08952593803405762
421,926867.3946191691,0.07102012634277344
422,2565753.3738791663,0.14756274223327637
423,645110.4553362168,0.0939640998840332
424,500617.8531282712,0.09669280052185059
425,4177627.9895016216,0.15516066551208496
426,116624.7251690292,0.06624197959899902
427,500617.8531282712,0.09865379333496094
428,2099330.210296161,0.12111687660217285
429,2805540.9400066882,0.1259467601776123
430,2828333.3219630853,0.13461661338806152
431,914481.3887665804,0.06807947158813477
432,129015.37595392409,0.031667232513427734
433,926820.4150252403,0.07303214073181152
434,1912255.2136648372,0.11285233497619629
435,3727492.049253868,0.1591486930847168
436,1097524.1908171189,0.07391715049743652
437,395810.52553025825,0.11269116401672363
438,1098041.2795712787,0.06841349601745605
439,3903730.7106767646,0.272662878036499
440,7998542.656802039,0.24667048454284668
441,234978.59738496892,0.07294249534606934
442,337210.68025377195,0.1246798038482666
443,4177176.6257594298,0.15406060218811035
444,3343638.0146331475,0.13473248481750488
445,1086522.9398139312,0.15165138244628906
446,2805895.331984243,0.146484375
447,926820.4150252403,0.07234573364257812
448,2918743.1029531187,0.1128988265991211
449,431364.21341498377,0.06454348564147949
450,4749474.675682501,0.18194890022277832
451,1244591.0219173727,0.09345078468322754
452,1300426.3218077703,0.1884922981262207
453,1575574.8249463916,0.11862921714782715
454,1585742.055032458,0.17585182189941406
455,3329353.743766884,0.1558833122253418
456,3317139.4344086573,0.13933181762695312
457,1789493.060467907,0.09630465507507324
458,4824008.136872289,0.16109204292297363
459,1244623.1781146748,0.09523558616638184
460,1229611.9603860981,0.09420967102050781
461,1737899.0673262624,0.12317204475402832
462,401647.94047658524,0.0949866771697998
463,2943070.1983110313,0.11385154724121094
464,278026.59632637916,0.09373593330383301
465,110849.6567662378,0.032001495361328125
466,3897988.42969884,0.15751886367797852
467,952163.5555180059,0.06897687911987305
468,1255141.9054524119,0.18964862823486328
469,2099707.410571454,0.12633156776428223
470,1291414.0783651527,0.1262509822845459
471,1587690.2898428629,0.17814135551452637
472,1304287.86087244,0.09573912620544434
473,849106.3694744044,0.09623956680297852
474,359563.5589791027,0.06941485404968262
475,262669.66834463854,0.06889486312866211
476,4274555.326473654,0.13619518280029297
477,1199399.1611698093,0.15444421768188477
478,2959383.3394434364,0.15324950218200684
479,1163580.6605332866,0.11931753158569336
480,3473390.7101344955,0.13502144813537598
481,645044.1924781656,0.09330511093139648
482,1731520.686043931,0.09922218322753906
483,1240715.7134371568,0.09464597702026367
484,1231912.8213462671,0.09780669212341309
485,1323567.1333093327,0.11814427375793457
486,2070159.1268926673,0.15487170219421387
487,3548929.9080265258,0.15720605850219727
488,1952156.8265152958,0.22292828559875488
489,520327.42898106837,0.0957951545715332
490,5051572.5394047955,0.20258021354675293
491,4167530.8945971653,0.1569051742553711
492,1903113.9669408184,0.1190330982208252
493,617372.6598996663,0.09479045867919922
494,343639.492068606,0.07232213020324707
495,1952156.8265152958,0.13405942916870117
496,1408172.3169142148,0.13821673393249512
497,4272956.157332779,0.13369417190551758
498,129015.37595392409,0.03517770767211914
499,2852769.0161933233,0.13734078407287598
500,1149387.5711954823,0.13834190368652344
501,144455.43841117717,0.06740927696228027
502,359390.8550695721,0.07008528709411621
503,3343411.7797987745,0.13681626319885254
504,1796043.5216677517,0.09938979148864746
505,461281.1275219977,0.2126903533935547
506,2459922.721289119,0.15003108978271484
507,971672.7528239187,0.09868001937866211
508,927783.2270168102,0.06911396980285645
509,2070159.1268926673,0.15556788444519043
510,2119516.7739839074,0.11970973014831543
511,1903024.506238413,0.11164689064025879
512,902953.896225083,0.12252402305603027
513,852835.4088265216,0.1521773338317871
514,2100563.5522636157,0.12656021118164062
515,1229429.164112334,0.09650087356567383
516,1911768.6990120176,0.11421799659729004
517,1244623.1781146748,0.09663200378417969
518,2116305.6264957706,0.21688294410705566
519,1786987.7784185142,0.09854316711425781
520,2482017.3245511614,0.15112566947937012
521,111008.09858200267,0.0379946231842041
522,1101696.6459825533,0.11279034614562988
523,679515.8492068863,0.13429975509643555
524,1291411.952454,0.1227731704711914
525,1891331.8900040698,0.11553335189819336
526,2926201.014612362,0.11415624618530273
527,3906903.0745756514,0.18365859985351562
528,1256505.5495825552,0.09883356094360352
529,402110.2428624502,0.09073472023010254
530,262830.8961320625,0.07465052604675293
531,4669291.356628987,0.2855973243713379
532,401647.94047658524,0.0922858715057373
533,880455.1613478381,0.0927283763885498
534,1782886.560228857,0.09489011764526367
535,1811651.3451492647,0.12136054039001465
536,1229611.9603860981,0.09368634223937988
537,880335.3369477238,0.09556198120117188
538,1914557.5269496453,0.10808324813842773
539,4276639.122290044,0.13663911819458008
540,57709.55432922695,0.03769040107727051
541,3895586.255374796,0.15425467491149902
542,5598813.326073107,0.20566058158874512
543,4757653.81005821,0.17711091041564941
544,1216394.160302176,0.1503608226776123
545,234978.59738496892,0.06758737564086914
546,1900034.9925831554,0.21406888961791992
547,2483863.988551199,0.15175318717956543
548,1855948.6627354834,0.12274527549743652
549,2854347.680761239,0.14155864715576172
550,324844.1568674649,0.06365442276000977
551,3762218.6918396414,0.15554094314575195
552,293616.46882034146,0.09544658660888672
553,1256505.5495825552,0.09840512275695801
554,1314282.634248515,0.0939183235168457
555,1243411.0933502784,0.0966193675994873
556,359563.60296340287,0.06380081176757812
557,1256679.7170434706,0.09623098373413086
558,1481343.9833121076,0.14330673217773438
559,1241351.1497099644,0.09714889526367188
560,914481.3887665804,0.07688784599304199
561,219324.5423953297,0.06784701347351074
562,924912.2394666859,0.12527680397033691
563,3080860.364719737,0.2538149356842041
564,1253616.4757309223,0.09393119812011719
565,1903067.608334494,0.11153984069824219
566,645046.8686707981,0.09509801864624023
567,110968.42711772684,0.03395390510559082
568,1574400.8775611157,0.12459397315979004
569,85606.37525344134,0.036138296127319336
570,1244753.7519856326,0.09632396697998047
571,7518800.345015039,0.22409486770629883
572,2101633.864411505,0.1216123104095459
573,914481.3887665804,0.07156205177307129
574,101131.89796680002,0.07102727890014648
575,3895868.610204408,0.15714025497436523
576,1749752.7351402035,0.14278316497802734
577,1917140.14304158,0.13620543479919434
578,1408172.3169142148,0.13674116134643555
579,1157640.537865979,0.225447416305542
580,343311.17824655253,0.06733274459838867
581,3259659.372176754,0.14702320098876953
582,6278237.400772348,0.19725608825683594
583,203476.3494994163,0.0961313247680664
584,1255413.2326670976,0.09763431549072266
585,4261709.948796502,0.1584014892578125
586,4167510.695423869,0.15858674049377441
587,3488103.137985135,0.1356978416442871
588,1990645.7171056897,0.15630888938903809
589,1785404.6036650843,0.09381365776062012
590,1735810.3193369142,0.09745049476623535
591,1872520.8556719834,0.15036821365356445
592,455215.6199734973,0.2373046875
593,6014542.372870445,0.153425931930542
594,219324.5423953297,0.07130289077758789
595,461531.4055333143,0.12291812896728516
596,969845.1648402439,0.09569144248962402
597,1229097.3458399118,0.09740781784057617
598,3790792.205869837,0.1570901870727539
599,1913576.9529157046,0.11543488502502441
600,4033567.408459881,0.17910552024841309
601,373580.2652935272,0.06640863418579102
602,2948037.7584013194,0.15489649772644043
603,359320.63629407744,0.06591463088989258
604,3343537.743021431,0.13442349433898926
605,1253359.4200663846,0.10161638259887695
606,395810.52553025825,0.11361956596374512
607,2942268.6159835584,0.2862398624420166
608,1100344.5047335736,0.11550307273864746
609,4599240.243812647,0.17665839195251465
610,2924804.145644769,0.11104083061218262
611,2158229.538062301,0.15824246406555176
612,337321.7594496631,0.1290421485900879
613,1230883.473759326,0.09806251525878906
614,795196.9749527542,0.12237763404846191
615,1229611.9603860981,0.09388518333435059
616,1409523.6302011944,0.133558988571167
617,1951392.7441411198,0.13367104530334473
618,2896632.2647819854,0.13763046264648438
619,617372.6598996663,0.09713172912597656
620,42175.608030074356,0.03971982002258301
621,2739396.457318127,0.15170717239379883
622,2095554.9584664814,0.12190079689025879
623,4810725.966330743,0.1577005386352539
624,219484.4222916957,0.18512535095214844
625,2193402.800865313,0.12036299705505371
626,3512689.96831317,0.15669846534729004
627,343639.35531861737,0.06577610969543457
628,927733.1615660754,0.07080769538879395
629,4325559.86150623,0.20040273666381836
630,1087971.2540740904,0.11475324630737305
631,2116595.950010638,0.12624263763427734
632,57709.55432922695,0.04099225997924805
633,383838.4810784063,0.09659862518310547
634,1789501.4427105803,0.09672307968139648
635,42175.608030074356,0.041034698486328125
636,262669.66834463854,0.07009077072143555
637,617372.6598996663,0.0964508056640625
638,1818832.1676344175,0.12694787979125977
639,1253842.0663596578,0.206756591796875
640,42175.608030074356,0.04295539855957031
641,1917128.5577285488,0.13608121871948242
642,1307698.8462253537,0.12052035331726074
643,2002477.1686767703,0.1516265869140625
644,1890368.516437338,0.11277079582214355
645,2828333.3219630853,0.13335323333740234
646,940269.8673091913,0.0736696720123291
647,4763533.460061982,0.177506685256958
648,8406871.816620838,0.2257862091064453
649,2450657.653335624,0.1750473976135254
650,2899717.7448875923,0.11502575874328613
651,359320.63629407744,0.06403017044067383
652,3536314.0728085437,0.15783143043518066
653,927733.1615660754,0.07176470756530762
654,4276392.399440962,0.24333620071411133
655,7828751.617868933,0.19315099716186523
656,1732803.3669438928,0.10261821746826172
657,277522.8475773516,0.0930795669555664
658,2804449.219139805,0.12111973762512207
659,159900.50709253247,0.09385800361633301
660,431411.6988403706,0.07134652137756348
661,703901.9540609041,0.09709429740905762
662,1914124.5637237506,0.13111352920532227
663,5827806.5117331045,0.17706584930419922
664,926867.3946191691,0.07269954681396484
665,1097136.5859252142,0.06951451301574707
666,2047050.6390744492,0.18444514274597168
667,1632883.1011127539,0.23672795295715332
668,982218.4154997271,0.10054636001586914
669,293112.72007131396,0.09771585464477539
670,519270.28096140455,0.09661269187927246
671,383838.4810784063,0.10198974609375
672,1467800.9674082343,0.15896153450012207
673,1789492.2474513818,0.10096001625061035
674,160062.09581159244,0.09869217872619629
675,85605.16434465915,0.04423952102661133
676,2093042.63250536,0.12775182723999023
677,219485.77018273974,0.07407784461975098
678,1849939.8005536727,0.1254281997680664
679,971672.7528239187,0.09501910209655762
680,3208705.4494864442,0.16974759101867676
681,4731572.009526334,0.18691039085388184
682,4324931.81457591,0.29859232902526855
683,373581.3785005683,0.0649268627166748
684,3472071.8312887214,0.13886213302612305
685,1190031.2527262077,0.12302780151367188
686,4269690.938869241,0.13921499252319336
687,431407.71466653794,0.06650137901306152
688,5446496.373814067,0.19556331634521484
689,3321056.3010286554,0.1520538330078125
690,4145604.0539749,0.1531381607055664
691,848627.5330957131,0.09788942337036133
692,2924870.0682687922,0.11285185813903809
693,85607.85720649145,0.0383760929107666
694,927733.1615660754,0.06961226463317871
695,4756047.41771566,0.1750352382659912
696,940267.8265445028,0.06942129135131836
697,4573093.2313396325,0.15574336051940918
698,3488224.6954571395,0.1337127685546875
699,3511891.9849089957,0.15333771705627441
700,927783.2270168102,0.07025694847106934
701,679515.8492068863,0.13290810585021973
702,5340717.927055094,0.303173303604126
703,2901146.8477213494,0.11617636680603027
704,324844.1568674649,0.06798696517944336
705,940267.8265445028,0.07152342796325684
706,343412.79967679974,0.07014870643615723
707,4563227.5845352495,0.1782546043395996
708,5028412.826237434,0.177229642868042
709,579445.534625444,0.12138581275939941
710,969875.570530912,0.09729146957397461
711,343311.17824655253,0.062413930892944336
712,382995.512643452,0.09418654441833496
713,968820.2818557768,0.0986630916595459
714,1740208.1177806975,0.0936586856842041
715,631338.8894627808,0.08772659301757812
716,42175.608030074356,0.03956413269042969
717,2117888.781397018,0.12218880653381348
718,617372.6598996663,0.09441876411437988
719,359562.15551756514,0.06863760948181152
720,1326211.124983756,0.17853021621704102
721,3118365.6656937846,0.13230443000793457
722,5950809.177867391,0.28618407249450684
